VehicleNumber,Time,Longitude,Lattitude,Line
9412,2024-02-21 20:55:57,21.013918,52.334816,152
9414,2024-02-21 20:56:06,20.968674,52.253708,103
9415,2024-02-21 20:56:00,20.926903,52.290218,103
9416,2024-02-21 20:55:37,21.014486,52.317863,743
9418,2024-02-21 20:56:06,20.947989,52.277538,103
9419,2024-02-21 20:56:04,20.951111,52.316811,152
9420,2024-02-21 20:56:07,20.98864,52.303741,516
9423,2024-02-21 20:56:03,21.014112,52.31036,234
9424,2024-02-21 20:56:03,20.969294,52.224735,103
9426,2024-02-21 20:55:41,20.976484,52.289791,157
9427,2024-02-21 20:56:05,21.060471,52.31501,152
9428,2024-02-21 20:56:07,20.966015,52.247131,103
9429,2024-02-21 20:53:26,21.015448,52.318996,326
9431,2024-02-21 20:56:06,20.970587,52.21003,157
9432,2024-02-21 20:56:03,20.993612,52.226074,157
9433,2024-02-21 20:55:58,20.980532,52.334053,152
9434,2024-02-21 20:56:07,21.015209,52.318306,176
9435,2024-02-21 20:56:03,20.938208,52.324024,516
9436,2024-02-21 20:56:07,21.048529,52.323483,326
9437,2024-02-21 20:56:03,20.942049,52.334023,516
9439,2024-02-21 20:56:00,21.054667,52.34074,326
9440,2024-02-21 20:56:04,21.015194,52.318428,103
9442,2024-02-21 20:55:59,21.061769,52.341377,234
9444,2024-02-21 20:56:08,21.054893,52.340698,234
9445,2024-02-21 20:56:02,21.000978,52.291145,516
9446,2024-02-21 20:56:07,21.015322,52.318489,326
9447,2024-02-21 20:55:39,21.015318,52.319035,152
9450,2024-02-21 20:56:04,20.962683,52.216011,157
9451,2024-02-21 20:56:06,20.977703,52.349846,176
9452,2024-02-21 20:56:04,20.927006,52.290115,103
9453,2024-02-21 20:56:06,20.951225,52.28149,103
9454,2024-02-21 20:56:01,21.001534,52.313869,176
9455,2024-02-21 20:56:07,21.015362,52.318653,157
9456,2024-02-21 20:55:37,20.986525,52.241169,157
9457,2024-02-21 20:55:57,20.976467,52.289867,157
9459,2024-02-21 20:56:06,21.03054,52.293533,326
946,2024-02-21 20:56:07,21.1233635,52.2359859,702
9501,2024-02-21 20:56:04,20.933413,52.288640667,121
9503,2024-02-21 20:56:05,20.913793167,52.237817333,149
9505,2024-02-21 20:56:04,21.036894167,52.162009667,715
9507,2024-02-21 20:56:08,20.883724167,52.206616667,220
9508,2024-02-21 20:56:06,21.044788167,52.221122,159
9509,2024-02-21 20:56:08,20.968041167,52.2719955,121
9510,2024-02-21 20:56:05,21.094993667,52.230077667,311
9511,2024-02-21 20:56:08,21.036513667,52.221926833,159
9512,2024-02-21 20:56:05,20.999015333,52.109862,737
9513,2024-02-21 20:56:07,20.882803,52.2071775,715
9515,2024-02-21 20:56:06,20.8932665,52.209052667,194
9516,2024-02-21 20:56:07,20.929678167,52.223664333,713
9520,2024-02-21 20:56:08,20.986790667,52.224428167,159
9522,2024-02-21 20:56:05,20.865056667,52.206944667,194
9523,2024-02-21 20:56:04,20.9207205,52.154206667,715
9524,2024-02-21 20:56:05,20.9308215,52.225096,194
9525,2024-02-21 20:56:08,20.897332333,52.224615,220
9526,2024-02-21 20:56:07,20.890423333,52.113606667,707
9527,2024-02-21 20:56:08,20.916105333,52.177482833,220
9529,2024-02-21 20:55:41,20.897569833,52.246252,149
9530,2024-02-21 20:56:08,20.957781333,52.215454,159
9533,2024-02-21 20:56:08,21.069143333,52.202107,159
9534,2024-02-21 20:56:04,20.898554667,52.258834,220
9535,2024-02-21 20:56:03,20.883041667,52.206545167,220
9536,2024-02-21 20:56:06,20.944674167,52.175598,707
9537,2024-02-21 20:56:07,20.914989667,52.230082333,743
9538,2024-02-21 20:56:06,20.883914333,52.206421,311
9539,2024-02-21 20:56:00,20.695000667,52.193327667,743
9543,2024-02-21 20:56:08,20.8818715,52.247805167,712
9545,2024-02-21 20:56:06,20.945949333,52.294281,121
9548,2024-02-21 20:56:07,20.898478667,52.1982085,220
9551,2024-02-21 20:54:02,20.883688333,52.206669667,159
9552,2024-02-21 20:56:04,20.897797,52.056447167,737
9553,2024-02-21 20:56:08,20.904875667,52.2075725,194
9555,2024-02-21 20:56:06,20.988148667,52.111241833,715
9556,2024-02-21 20:56:07,20.917095167,52.250487833,220
9557,2024-02-21 20:56:02,20.960933167,52.212567333,159
9558,2024-02-21 20:56:08,20.8979925,52.247824167,149
9559,2024-02-21 20:56:08,20.9250425,52.260727667,220
9560,2024-02-21 20:56:01,20.978432167,52.2218585,159
9671,2024-02-21 20:56:06,21.014044,52.318512,212
9672,2024-02-21 20:56:06,21.058125,52.324272,204
9675,2024-02-21 20:56:05,20.923052,52.398026,736
9679,2024-02-21 20:56:06,20.878424,52.286961,110
9685,2024-02-21 20:56:07,21.030367,52.293598,226
9686,2024-02-21 20:56:05,21.029909,52.308929,204
9689,2024-02-21 20:56:08,20.8995099,52.3256784,110
9690,2024-02-21 20:55:59,21.015839,52.318241,226
9693,2024-02-21 20:56:07,21.042036,52.271301,212
9694,2024-02-21 20:56:06,21.058701,52.301289,212
9696,2024-02-21 20:56:07,21.052023,52.309139,226
9697,2024-02-21 20:56:03,21.041676,52.292515,212
9698,2024-02-21 20:56:02,21.048758,52.340233,226
9699,2024-02-21 20:56:08,21.0138224,52.318535,226
9801,2024-02-21 20:56:07,20.8827,52.20752,167
9802,2024-02-21 20:56:07,21.048081,52.20714,131
9803,2024-02-21 20:56:02,20.975701,52.28969,185
9804,2024-02-21 20:56:07,20.883256,52.206986,131
9805,2024-02-21 20:56:04,21.038247,52.162003,185
9806,2024-02-21 20:55:59,21.015664,52.216721,131
9807,2024-02-21 20:56:08,20.882821,52.20644,817
9808,2024-02-21 20:56:03,20.882683,52.20757,167
9810,2024-02-21 20:56:04,20.882325,52.207322,185
9811,2024-02-21 20:56:07,21.066681,52.18435,131
9812,2024-02-21 20:56:07,20.882561,52.20769,817
9813,2024-02-21 20:56:08,20.88178,52.20748,131
9814,2024-02-21 20:56:07,20.882576,52.20772,167
9815,2024-02-21 20:56:07,20.88322,52.206131,131
9816,2024-02-21 20:56:04,21.021935,52.14255,185
9817,2024-02-21 20:56:08,20.8829041,52.20723,169
9818,2024-02-21 20:56:07,20.89843,52.258393,167
9819,2024-02-21 20:56:06,20.958397,52.22347,167
9820,2024-02-21 20:56:08,20.88266,52.2076,817
9821,2024-02-21 20:56:03,21.083985,52.168183,131
9822,2024-02-21 20:56:07,20.88273,52.20752,817
9823,2024-02-21 20:56:06,20.997422,52.27173,185
9824,2024-02-21 20:56:07,21.025406,52.21001,131
9825,2024-02-21 20:56:05,20.88521,52.26456,167
9826,2024-02-21 20:56:05,20.99546,52.21654,167
9827,2024-02-21 20:56:07,20.95634,52.22774,167
9828,2024-02-21 20:56:07,21.005234,52.21702,167
9829,2024-02-21 20:56:04,20.882905,52.206513,185
9830,2024-02-21 20:56:04,21.004067,52.22965,131
9831,2024-02-21 20:56:05,20.90558,52.238831,167
9832,2024-02-21 20:56:07,20.883416,52.20615,167
9833,2024-02-21 20:56:03,20.88279,52.20743,185
9834,2024-02-21 20:56:07,20.898156,52.25811,167
9835,2024-02-21 20:56:03,21.048012,52.206971,167
9836,2024-02-21 20:55:55,21.049309,52.212189,167
9837,2024-02-21 20:56:07,20.882927,52.207062,167
9838,2024-02-21 20:56:08,21.082963,52.20829,167
9839,2024-02-21 20:56:08,21.057152,52.19222,131
9840,2024-02-21 20:56:04,20.883103,52.20698,185
9841,2024-02-21 20:56:04,21.04623,52.214509,185
9842,2024-02-21 20:56:06,20.9865828,52.2683611,185
9843,2024-02-21 20:56:05,21.005135,52.17177,167
9844,2024-02-21 20:56:06,20.882714,52.20717,185
9845,2024-02-21 20:56:01,21.063592,52.18657,185
9846,2024-02-21 20:56:03,21.04204,52.1475,185
9847,2024-02-21 20:56:07,21.02192,52.142701,185
9848,2024-02-21 20:56:08,20.882721,52.207703,185
9849,2024-02-21 20:56:08,21.00359,52.22992,131
9850,2024-02-21 20:56:05,21.069054,52.18131,131
9851,2024-02-21 20:56:07,20.882874,52.20733,167
9852,2024-02-21 20:56:05,20.88258,52.207596,131
9853,2024-02-21 20:56:04,20.88266,52.2075,185
9854,2024-02-21 20:56:06,21.012116,52.22878,131
9901,2024-02-21 20:55:37,20.873499,52.2794,186
9902,2024-02-21 20:55:37,20.875336,52.278988,186
9903,2024-02-21 20:55:53,20.963535,52.207848,186
9904,2024-02-21 20:56:04,20.974606,52.211849,186
9905,2024-02-21 20:56:05,20.767414,52.307793,210
9906,2024-02-21 20:56:02,20.942211,52.334156,186
9907,2024-02-21 20:55:01,20.874943,52.279255,162
9908,2024-02-21 20:55:44,20.875481,52.279049,112
9909,2024-02-21 20:56:05,20.963779,52.207767,186
9910,2024-02-21 20:55:49,20.925392,52.28204,210
9911,2024-02-21 20:56:07,20.87435,52.279461,112
9912,2024-02-21 20:56:06,21.036816,52.157612,193
9914,2024-02-21 20:56:02,20.874933,52.278748,186
9915,2024-02-21 20:56:05,21.041103,52.169891,193
9916,2024-02-21 20:56:05,20.833765,52.290947,210
9917,2024-02-21 20:56:04,20.87542,52.278641,114
9918,2024-02-21 20:56:08,20.98439,52.268227,114
9919,2024-02-21 20:56:04,20.881622,52.214748,112
9920,2024-02-21 20:56:08,20.955858,52.238327,186
9921,2024-02-21 20:56:00,20.873226,52.279041,193
9922,2024-02-21 20:53:55,21.027515,52.287437,114
9923,2024-02-21 20:56:03,20.873602,52.279434,114
9925,2024-02-21 20:55:58,20.874775,52.27895,112
9926,2024-02-21 20:55:32,20.87351,52.279049,112
9927,2024-02-21 20:56:03,20.87347,52.279247,114
9928,2024-02-21 20:54:55,20.956656,52.231953,186
9929,2024-02-21 20:55:53,20.917049,52.31287,114
9930,2024-02-21 20:55:43,20.924433,52.281406,210
9932,2024-02-21 20:56:04,20.934269,52.272087,114
9933,2024-02-21 20:56:04,20.991795,52.285915,186
9934,2024-02-21 20:55:57,20.928232,52.290985,210
9935,2024-02-21 20:55:43,20.933708,52.305321,114
9936,2024-02-21 20:55:48,20.874239,52.278969,511
9937,2024-02-21 20:56:07,20.873577,52.279102,719
9938,2024-02-21 20:56:05,20.855705,52.291191,210
9940,2024-02-21 20:56:06,20.933252,52.295658,114
9941,2024-02-21 20:56:06,20.995544,52.17012,193
9943,2024-02-21 20:55:38,20.875185,52.279198,719
9944,2024-02-21 20:56:06,21.039352,52.28812,114
9945,2024-02-21 20:56:01,21.021008,52.173065,193
9946,2024-02-21 20:56:07,20.934225,52.271385,114
9947,2024-02-21 20:56:08,20.874884,52.279285,114
9949,2024-02-21 20:55:52,20.977661,52.210571,186
9950,2024-02-21 20:56:07,21.036972,52.16193,193
9951,2024-02-21 20:56:00,20.995758,52.272774,114
9952,2024-02-21 20:55:57,20.874849,52.27927,150
9953,2024-02-21 20:55:51,20.927822,52.291283,210
9954,2024-02-21 20:56:07,20.9838611,52.3078849,186
9955,2024-02-21 20:55:47,21.041853,52.30024,114
1000,2024-02-21 20:57:02,21.207589,52.160293,213
1003,2024-02-21 20:57:05,21.1023461,52.2228598,219
1004,2024-02-21 20:56:51,21.095296,52.218409,213
1005,2024-02-21 20:56:54,21.1565375,52.2140398,219
1007,2024-02-21 20:57:03,21.0845245,52.2333786,311
10073,2024-02-21 20:57:02,20.8984778,52.3934925,L49
10074,2024-02-21 20:57:03,21.0252225,52.0676103,L23
1010,2024-02-21 20:57:03,21.102445,52.2227613,213
1013,2024-02-21 20:57:02,21.1474498,52.1869111,219
1021,2024-02-21 20:57:00,21.080931,52.184567,108
1024,2024-02-21 20:57:04,20.9915121,52.2449191,107
1026,2024-02-21 20:56:59,21.024189,52.17968,108
1028,2024-02-21 20:57:03,21.028057,52.178379,108
1031,2024-02-21 20:57:04,21.0234356,52.2283445,108
1033,2024-02-21 20:57:01,20.995895,52.188446,192
1038,2024-02-21 20:57:04,20.9756212,52.2101952,208
1043,2024-02-21 20:57:01,21.0469467,52.19566,107
1044,2024-02-21 20:56:49,21.0464117,52.264315,107
1045,2024-02-21 20:56:52,20.9877067,52.2435267,107
1046,2024-02-21 20:56:52,21.039105,52.2063883,107
1049,2024-02-21 20:56:51,21.046456,52.264369,204
1050,2024-02-21 20:56:49,20.959346,52.197971,228
1051,2024-02-21 20:56:57,20.87609,52.20293,207
1052,2024-02-21 20:56:58,20.8928017,52.2003367,228
1053,2024-02-21 20:57:00,20.950611,52.202648,208
1054,2024-02-21 20:56:55,20.924863,52.20691,228
1055,2024-02-21 20:56:54,20.972018,52.212943,208
1059,2024-02-21 20:56:52,20.8836266,52.190215,207
1060,2024-02-21 20:57:00,21.077406,52.2006,108
1061,2024-02-21 20:57:02,21.075134,52.181152,263
1068,2024-02-21 20:57:04,21.067923,52.191936,107
1069,2024-02-21 20:57:04,21.0170992,52.2295579,107
1070,2024-02-21 20:57:04,21.0288536,52.2241914,107
1071,2024-02-21 20:57:03,21.0368154,52.2191712,108
1076,2024-02-21 20:57:03,20.995749,52.188126,107
1106,2024-02-21 20:56:59,20.969203,52.2285781,178
1200,2024-02-21 20:57:03,20.965324,52.237549,106
1201,2024-02-21 20:57:00,20.988709,52.183975,218
1203,2024-02-21 20:57:02,21.001646,52.1912,118
1206,2024-02-21 20:57:04,21.0231569,52.1945827,218
1207,2024-02-21 20:57:03,21.0437855,52.1744636,166
1208,2024-02-21 20:57:04,20.9650507,52.2475995,106
1209,2024-02-21 20:57:02,21.0038292,52.1778084,218
1211,2024-02-21 20:57:03,21.0725387,52.1552507,263
1213,2024-02-21 20:57:04,21.0430289,52.2491327,166
1214,2024-02-21 20:57:04,21.109171,52.164715,263
1216,2024-02-21 20:56:57,21.033895,52.148563,263
1217,2024-02-21 20:57:03,21.0955002,52.2180044,168
1218,2024-02-21 20:56:56,21.08787,52.158176,139
1219,2024-02-21 20:57:03,21.092262,52.149933,139
1220,2024-02-21 20:57:03,21.0041717,52.2022257,168
1221,2024-02-21 20:57:03,21.0175487,52.2387504,106
1222,2024-02-21 20:57:04,21.024216,52.179676,218
1224,2024-02-21 20:57:01,21.049124,52.178215,263
1401,2024-02-21 20:56:55,21.0196643,52.2471258,118
1413,2024-02-21 20:57:00,21.262884,52.10807,702
1414,2024-02-21 20:57:01,21.11643,52.234974,146
1415,2024-02-21 20:57:04,21.1817864,52.2068464,119
1416,2024-02-21 20:57:04,21.0051219,52.2295732,117
1417,2024-02-21 20:56:52,21.115816,52.234586,142
1418,2024-02-21 20:57:01,21.176184,52.197304,115
1419,2024-02-21 20:57:03,21.1026,52.213715,147
1420,2024-02-21 20:56:58,21.0870237,52.2446529,183
1422,2024-02-21 20:57:02,21.153671,52.271671,153
1424,2024-02-21 20:57:04,21.049633,52.195595,119
1425,2024-02-21 20:57:04,21.1916994,52.2386409,183
1427,2024-02-21 20:57:00,21.157141,52.257427,115
1428,2024-02-21 20:57:03,21.167763,52.204678,147
1429,2024-02-21 20:57:03,21.069408,52.25032,173
1430,2024-02-21 20:57:00,21.100555,52.23983,123
1500,2024-02-21 20:57:00,21.094498,52.3203523,240
1509,2024-02-21 20:57:00,21.0697516,52.2714328,156
1513,2024-02-21 20:56:59,21.0497716,52.274365,156
1519,2024-02-21 20:57:03,21.0414811,52.2961466,169
1520,2024-02-21 20:56:57,21.0523483,52.2504,147
1523,2024-02-21 20:56:56,21.174453,52.244006,173
1525,2024-02-21 20:57:03,21.0526233,52.2505167,146
1526,2024-02-21 20:57:03,21.119095,52.2379317,730
1527,2024-02-21 20:56:56,21.0506383,52.2376967,146
1528,2024-02-21 20:56:48,21.0469433,52.197745,119
1529,2024-02-21 20:56:54,21.203341,52.159416,146
1533,2024-02-21 20:56:55,21.112784,52.23626,168
1534,2024-02-21 20:56:59,21.021025,52.236523,106
1535,2024-02-21 20:56:55,20.996093,52.188301,218
1536,2024-02-21 20:56:56,20.967551,52.228751,106
1537,2024-02-21 20:56:53,21.047191,52.264591,156
1539,2024-02-21 20:56:50,21.047613,52.263944,120
1540,2024-02-21 20:57:02,20.9757183,52.2896533,197
1542,2024-02-21 20:56:47,21.044741,52.264783,123
1543,2024-02-21 20:56:52,21.09027,52.2220933,123
1544,2024-02-21 20:56:52,21.0935917,52.2710833,170
1545,2024-02-21 20:57:03,20.917649,52.259011,122
1546,2024-02-21 20:57:02,21.015431,52.219251,118
1549,2024-02-21 20:56:59,20.9007233,52.239165,122
1551,2024-02-21 20:56:49,21.0444767,52.248585,123
1552,2024-02-21 20:56:56,20.9835933,52.259935,221
1553,2024-02-21 20:56:57,21.037293,52.232601,166
1554,2024-02-21 20:56:48,20.955985,52.28341,197
1555,2024-02-21 20:56:59,21.0605583,52.2329283,123
1800,2024-02-21 20:56:55,20.9285775,52.2639691,122
1801,2024-02-21 20:57:02,20.9533695,52.3176286,126
1802,2024-02-21 20:56:59,20.9780568,52.278494,181
1803,2024-02-21 20:57:02,20.9526858,52.3172156,126
1804,2024-02-21 20:56:57,21.0668665,52.2502535,123
1806,2024-02-21 20:56:58,21.0472633,52.2638901,117
1807,2024-02-21 20:56:44,21.047003,52.2637158,169
1808,2024-02-21 20:56:58,21.0029246,52.2907048,156
1811,2024-02-21 20:57:01,21.0285595,52.2599133,170
1812,2024-02-21 20:56:58,20.9399561,52.3010841,181
1813,2024-02-21 20:56:56,21.0101643,52.3024091,126
1814,2024-02-21 20:57:03,21.0812016,52.2712141,170
1816,2024-02-21 20:56:59,21.0354121,52.231218,118
1817,2024-02-21 20:57:02,21.1190581,52.2378835,173
1818,2024-02-21 20:57:00,21.0665341,52.3208588,240
1830,2024-02-21 20:57:00,21.2207385,52.1627283,213
1833,2024-02-21 20:57:04,21.0348736,52.2021038,166
1835,2024-02-21 20:56:59,21.1877351,52.18571,115
1838,2024-02-21 20:57:01,21.1564736,52.2568651,115
1840,2024-02-21 20:57:02,21.121106,52.2366741,173
1842,2024-02-21 20:56:59,21.264894,52.2475373,173
1844,2024-02-21 20:56:56,21.043528,52.2661941,166
1848,2024-02-21 20:56:59,21.2421413,52.1699233,115
1849,2024-02-21 20:56:57,21.0872188,52.2446803,183
1851,2024-02-21 20:56:48,21.156925,52.255806,183
1855,2024-02-21 20:57:00,21.1165986,52.2331228,173
1856,2024-02-21 20:57:00,21.0345328,52.2552891,166
1858,2024-02-21 20:56:55,21.191973,52.2477535,173
1859,2024-02-21 20:57:01,21.0961445,52.2437123,183
1862,2024-02-21 20:56:57,21.1593705,52.2553885,183
1869,2024-02-21 20:56:49,21.233983,52.216326,173
1901,2024-02-21 20:57:03,21.0235389,52.2006487,222
1906,2024-02-21 20:56:57,20.999116,52.206531,222
1909,2024-02-21 20:57:03,21.0182007,52.2363845,222
1910,2024-02-21 20:57:03,21.0244565,52.1948655,222
1911,2024-02-21 20:57:04,21.0083427,52.243731,222
1912,2024-02-21 20:57:04,21.0239865,52.1795054,251
1913,2024-02-21 20:57:01,21.019432,52.24638,106
1914,2024-02-21 20:57:04,21.1255369,52.1015744,251
1917,2024-02-21 20:56:55,21.125393,52.101257,251
1919,2024-02-21 20:57:03,20.9958951,52.1933761,222
1991,2024-02-21 20:57:03,20.995392,52.186409,163
1997,2024-02-21 20:57:03,20.995304,52.186142,331
2000,2024-02-21 20:57:03,21.050121,52.178078,189
2001,2024-02-21 20:57:04,20.90081,52.238857,189
2002,2024-02-21 20:57:03,21.0689197,52.1812319,189
2004,2024-02-21 20:57:04,21.0220464,52.0749519,709
2005,2024-02-21 20:57:02,21.017822,52.1470921,709
2007,2024-02-21 20:57:04,21.0480892,52.18884,519
2010,2024-02-21 20:57:02,20.916765,52.223389,189
2013,2024-02-21 20:57:03,21.0129147,52.1682729,401
2015,2024-02-21 20:57:00,20.95425,52.190945,189
2016,2024-02-21 20:57:03,21.0223475,52.0749886,710
2020,2024-02-21 20:57:02,21.076637,52.077927,710
2021,2024-02-21 20:57:04,21.0206921,52.1829174,189
2023,2024-02-21 20:57:03,21.069149,52.1813561,187
2024,2024-02-21 20:57:03,20.9717779,52.2201279,127
2028,2024-02-21 20:57:02,21.070902,52.16172,217
2030,2024-02-21 20:57:02,20.995571,52.1563,165
2031,2024-02-21 20:57:03,21.0447601,52.1501904,217
2032,2024-02-21 20:56:45,21.017428,52.138451,709
2033,2024-02-21 20:57:02,21.022667,52.179325,709
2034,2024-02-21 20:57:04,21.031908,52.157661,166
2036,2024-02-21 20:57:02,20.996195,52.187969,525
2039,2024-02-21 20:57:03,21.0687197,52.1289059,504
2200,2024-02-21 20:57:03,21.0212677,52.166126,136
2205,2024-02-21 20:57:03,20.9275294,52.2910714,184
2206,2024-02-21 20:57:02,20.961884,52.216854,717
2208,2024-02-21 20:57:03,20.966856,52.218102,182
2210,2024-02-21 20:57:02,20.965225,52.247723,136
2211,2024-02-21 20:56:46,20.922258,52.197138,148
2214,2024-02-21 20:57:03,20.8624559,52.1949412,517
2216,2024-02-21 20:57:03,21.0331177,52.2276007,517
2217,2024-02-21 20:57:04,20.900436,52.238987,105
2218,2024-02-21 20:57:00,20.922638,52.196121,188
2219,2024-02-21 20:57:02,20.913836,52.237942,719
2220,2024-02-21 20:57:04,20.9698959,52.2153809,184
2221,2024-02-21 20:56:56,21.007504,52.237213,171
2222,2024-02-21 20:57:00,21.017708,52.23122,517
2223,2024-02-21 20:57:04,20.925591,52.272308,171
2225,2024-02-21 20:57:03,20.8407079,52.1847425,716
2226,2024-02-21 20:57:01,21.043343,52.224255,188
2227,2024-02-21 20:57:02,20.8675649,52.1949279,187
2230,2024-02-21 20:57:04,20.972538,52.219311,523
2231,2024-02-21 20:56:57,21.001858,52.178322,401
2232,2024-02-21 20:57:03,20.9518014,52.2118429,517
2235,2024-02-21 20:57:04,20.898037,52.239548,177
2240,2024-02-21 20:57:02,21.082924,52.166512,317
2242,2024-02-21 20:57:04,21.0843756,52.167902,317
2243,2024-02-21 20:57:01,20.9217426,52.196889,187
2244,2024-02-21 20:57:04,20.922295,52.1962117,171
2247,2024-02-21 20:57:02,20.92211,52.196259,521
2248,2024-02-21 20:57:03,20.935753,52.168442,124
2249,2024-02-21 20:57:04,20.89481,52.192661,187
2250,2024-02-21 20:57:03,20.9741455,52.2119019,172
2251,2024-02-21 20:57:03,20.9076232,52.1924124,191
2252,2024-02-21 20:56:59,20.8953,52.193165,401
2253,2024-02-21 20:57:02,20.943052,52.175522,706
2255,2024-02-21 20:57:03,20.8619584,52.1909549,187
2256,2024-02-21 20:57:01,20.978964,52.229549,105
2257,2024-02-21 20:56:58,20.869917,52.198143,177
25183,2024-02-21 20:57:03,21.2630831,52.1077411,L20
25184,2024-02-21 20:56:59,21.2863805,52.1718626,L22
25188,2024-02-21 20:57:01,21.2354278,52.0990378,L51
3400,2024-02-21 20:57:02,20.9301571,52.2249688,Z26
3401,2024-02-21 20:57:00,21.0421616,52.2946181,500
3402,2024-02-21 20:57:03,21.0008261,52.2922925,723
3403,2024-02-21 20:56:59,20.9258425,52.2340191,190
3404,2024-02-21 20:56:59,21.0315391,52.2669508,518
3405,2024-02-21 20:56:44,21.065753,52.288631,512
3406,2024-02-21 20:57:01,20.9239523,52.260811,112
3408,2024-02-21 20:57:02,21.0417688,52.3003131,500
3411,2024-02-21 20:57:00,21.0117583,52.4538033,735
3412,2024-02-21 20:57:03,21.0472949,52.2635338,145
3413,2024-02-21 20:56:54,21.10221,52.2219766,509
3416,2024-02-21 20:57:01,20.9949911,52.1700026,138
3418,2024-02-21 20:56:06,21.0465263,52.2648293,517
3419,2024-02-21 20:57:01,21.0498895,52.2920013,245
3421,2024-02-21 20:57:03,21.0474576,52.247949,102
3422,2024-02-21 20:57:03,21.0598853,52.3160178,527
3423,2024-02-21 20:56:59,20.9647066,52.2331231,Z26
3424,2024-02-21 20:57:01,21.0245186,52.321096,705
3425,2024-02-21 20:57:01,21.044357,52.2660502,145
3426,2024-02-21 20:57:01,21.101904,52.2237636,509
3427,2024-02-21 20:57:01,21.0008358,52.2914053,145
3428,2024-02-21 20:57:02,21.1027776,52.2225888,509
3429,2024-02-21 20:57:02,21.047299,52.263861,509
3430,2024-02-21 20:57:01,21.061598,52.3618027,120
3431,2024-02-21 20:56:59,20.9586968,52.215362,127
3432,2024-02-21 20:56:58,21.0683255,52.3235813,160
3433,2024-02-21 20:57:00,21.0350551,52.2965736,112
3435,2024-02-21 20:57:02,21.0448928,52.1919205,503
3436,2024-02-21 20:57:01,20.922619,52.4162503,731
3438,2024-02-21 20:56:57,21.0430165,52.2741683,500
3439,2024-02-21 20:57:00,20.9263088,52.2806148,116
3440,2024-02-21 20:57:02,20.9540191,52.276257,112
3442,2024-02-21 20:56:59,21.0304743,52.207164,180
3448,2024-02-21 20:57:01,21.0384763,52.2591838,162
3449,2024-02-21 20:56:59,21.0631031,52.3108038,132
3450,2024-02-21 20:56:48,21.077909,52.290201,738
3451,2024-02-21 20:56:59,21.0425682,52.3001262,414
3452,2024-02-21 20:57:01,21.0550138,52.2965273,527
3453,2024-02-21 20:56:58,21.0803886,52.2931403,190
3454,2024-02-21 20:56:58,21.1742983,52.3980643,738
3455,2024-02-21 20:56:59,21.0462605,52.2810276,120
3456,2024-02-21 20:57:03,20.970265,52.3240028,731
3458,2024-02-21 20:56:59,21.0474645,52.3296981,120
3459,2024-02-21 20:56:56,20.9573174,52.2288043,414
3460,2024-02-21 20:56:59,20.928295,52.291371,511
3461,2024-02-21 20:56:57,21.052215,52.2529565,512
3462,2024-02-21 20:57:00,21.0736891,52.3076873,112
3467,2024-02-21 20:57:00,21.0316991,52.254806,509
3468,2024-02-21 20:57:02,20.9699571,52.2721608,132
3469,2024-02-21 20:57:01,21.0322543,52.2410366,162
35132,2024-02-21 20:57:02,20.9804448,52.0593783,L-5
35133,2024-02-21 20:57:04,20.938057,52.0698063,L-5
35134,2024-02-21 20:57:05,21.0353245,52.0834711,L13
35135,2024-02-21 20:57:04,21.1995945,51.9836155,L25
35136,2024-02-21 20:56:35,21.0256883,52.0754733,L25
35137,2024-02-21 20:57:02,21.0295115,52.074685,L-2
35139,2024-02-21 20:56:29,21.0352548,52.083412,L-2
35141,2024-02-21 20:55:50,20.8962826,52.0076323,L12
4203,2024-02-21 20:57:04,20.80545,52.253132,714
4204,2024-02-21 20:57:04,20.921728,52.196552,122
4205,2024-02-21 20:57:04,20.9301827,52.2562115,197
4206,2024-02-21 20:57:02,20.915421,52.229252,122
4207,2024-02-21 20:57:04,20.951784,52.2270135,255
4209,2024-02-21 20:57:04,20.9402086,52.2466029,249
4211,2024-02-21 20:57:02,20.922209,52.196533,178
4212,2024-02-21 20:57:03,20.9003481,52.2279279,249
4213,2024-02-21 20:57:03,20.942741,52.238632,129
4214,2024-02-21 20:57:02,20.883539,52.193707,207
4215,2024-02-21 20:57:02,20.962215,52.184082,154
4217,2024-02-21 20:57:01,20.910938,52.22876,122
4218,2024-02-21 20:57:02,20.963963,52.217106,154
4219,2024-02-21 20:57:04,20.8958709,52.1856422,178
4220,2024-02-21 20:57:02,20.916466,52.225773,129
4221,2024-02-21 20:57:03,20.9429035,52.2462851,197
4223,2024-02-21 20:56:49,20.919174,52.197128,714
4226,2024-02-21 20:57:03,20.9756952,52.1926937,154
4227,2024-02-21 20:57:03,20.971407,52.216949,154
4228,2024-02-21 20:57:00,20.941526,52.232281,197
4229,2024-02-21 20:57:04,20.9216112,52.1965926,255
4234,2024-02-21 20:57:03,20.9394464,52.2460015,129
4237,2024-02-21 20:57:03,20.910272,52.1952646,178
4238,2024-02-21 20:57:02,20.968441,52.228825,178
4239,2024-02-21 20:57:02,20.921665,52.196571,178
4240,2024-02-21 20:57:03,20.90563,52.238815,729
4241,2024-02-21 20:57:03,20.914158,52.236877,714
4242,2024-02-21 20:57:03,20.905735,52.239136,714
4246,2024-02-21 20:57:03,21.0042342,52.2553827,178
4247,2024-02-21 20:57:02,20.946463,52.225143,255
